product_id,product_name,category,subcategory,unit_price,supplier_id,weight_kg,is_active
prod_04056,Microscope Student,Toys & Games,Educational,2929.81,supp_180,13.07,1
prod_04057,Solar System Model,Toys & Games,Educational,3300.84,supp_175,23.91,1
prod_04058,Math Flash Cards,Toys & Games,Educational,1195.75,supp_180,29.06,1
prod_04059,Spelling Bee Game,Toys & Games,Educational,2847.73,supp_191,23.85,1
prod_04060,Periodic Table Puzzle,Toys & Games,Educational,635.64,supp_198,6.4,1
prod_04061,Coding Robot Kids,Toys & Games,Educational,,supp_067,1.04,1
prod_04062,Anatomy Model Human,Toys & Games,Educational,753.43,supp_169,18.97,1
prod_04063,Building Blocks 200pc V2,Toys & Games,Educational,2481.01,supp_120,17.65,0
prod_04064,Science Kit Kids Plus,Toys & Games,Educational,1986.96,supp_097,19.78,1
prod_04065,Globe World Map Lite,Toys & Games,Educational,4526.12,supp_083,21.07,1
prod_04066,Microscope Student Pro,Toys & Games,Educational,3221.47,supp_003,4.85,1
prod_04067,Solar System Model Max,Toys & Games,Educational,2482.38,supp_087,19.47,0
prod_04068,Math Flash Cards Mini,Toys & Games,Educational,681,supp_092,9.26,1
prod_04069,Spelling Bee Game XL,Toys & Games,Educational,2440.84,supp_048,22.59,1
prod_04070,Periodic Table Puzzle SE,Toys & Games,Educational,2307.24,supp_158,13.75,1
prod_04071,Coding Robot Kids New,Toys & Games,Educational,2964.63,supp_112,21.96,1
prod_04072,Anatomy Model Human Ultra,Toys & Games,Educational,2473.15,supp_063,7.65,1
prod_04073,Building Blocks 200pc 2023,Toys & Games,Educational,1991.43,supp_087,14.53,1
prod_04074,Science Kit Kids Elite,Toys & Games,Educational,2125.53,supp_011,29.13,1
prod_04075,Globe World Map Basic,Toys & Games,Educational,4411.68,supp_196,28.05,0
prod_04076,Microscope Student Eco,Toys & Games,Educational,4649.05,supp_028,12.69,1
prod_04077,Solar System Model Value,Toys & Games,Educational,3915.55,supp_148,12.08,1
prod_04078,Math Flash Cards Prime,Toys & Games,Educational,337.06,supp_132,5.07,1
prod_04079,Spelling Bee Game Neo,Toys & Games,Educational,1642.8,supp_153,28.96,1
prod_04080,Periodic Table Puzzle Air,Toys & Games,Educational,4725.66,supp_051,28.55,1
prod_04081,Coding Robot Kids Core,Toys & Games,Educational,2926.34,supp_036,3.98,1
prod_04082,Anatomy Model Human One,Toys & Games,Educational,1799.11,supp_014,29.11,1
prod_04083,Building Blocks 200pc V2,Toys & Games,Educational,1684.51,supp_197,4.33,1
prod_04084,Science Kit Kids Plus,Toys & Games,Educational,1861.29,supp_102,5.04,1
prod_04085,Globe World Map Lite,Toys & Games,Educational,204.05,supp_038,6.09,1
prod_04086,Microscope Student Pro,Toys & Games,Educational,1025.93,supp_079,2.5,1
prod_04087,Solar System Model Max,Toys & Games,Educational,1333.68,supp_053,13.15,1
prod_04088,Math Flash Cards Mini,Toys & Games,Educational,3675.85,supp_040,20.57,1
prod_04089,Spelling Bee Game XL,Toys & Games,Educational,4259.21,supp_096,0.25,1
prod_04090,Periodic Table Puzzle SE,Toys & Games,Educational,964.78,supp_026,14.18,1
prod_04091,Coding Robot Kids New,Toys & Games,Educational,3496.57,supp_179,6.45,1
prod_04092,Anatomy Model Human Ultra,Toys & Games,Educational,2467.07,supp_097,24.96,1
prod_04093,Building Blocks 200pc 2023,Toys & Games,Educational,3589.88,supp_196,27.52,1
prod_04094,Science Kit Kids Elite,Toys & Games,Educational,2060.35,supp_082,22.92,1
prod_04095,Globe World Map Basic,Toys & Games,Educational,840.93,supp_198,9.88,1
prod_04096,Microscope Student Eco,Toys & Games,Educational,1559.33,supp_173,21.94,1
prod_04097,Solar System Model Value,Toys & Games,Educational,2238.04,supp_101,16.07,1
prod_04098,Math Flash Cards Prime,Toys & Games,Educational,1864.96,supp_172,22.24,1
prod_04099,Spelling Bee Game Neo,Toys & Games,Educational,3014.86,supp_057,26.58,1
prod_04100,Periodic Table Puzzle Air,Toys & Games,Educational,1055.17,supp_061,11.14,1
prod_04101,Coding Robot Kids Core,Toys & Games,Educational,1831.28,supp_001,18.36,1
prod_04102,Anatomy Model Human One,Toys & Games,Educational,3808.09,supp_020,19.4,1
prod_04103,Building Blocks 200pc V2,Toys & Games,Educational,862.78,supp_049,1.42,1
prod_04104,Science Kit Kids Plus,Toys & Games,Educational,1649.3,supp_024,10.25,1
prod_04105,Globe World Map Lite,Toys & Games,Educational,3339.42,supp_109,4.61,1
prod_04106,Microscope Student Pro,Toys & Games,Educational,1693.24,supp_173,24.66,1
prod_04107,Solar System Model Max,Toys & Games,Educational,367.17,supp_108,5.47,1
prod_04108,Math Flash Cards Mini,Toys & Games,Educational,2111.44,supp_133,25.04,1
prod_04109,Spelling Bee Game XL,Toys & Games,Educational,2431.63,supp_022,10.45,1
prod_04110,Periodic Table Puzzle SE,Toys & Games,Educational,3716.82,supp_168,25.89,1
prod_04111,Coding Robot Kids New,Toys & Games,Educational,4057.04,supp_004,4.91,1
prod_04112,Anatomy Model Human Ultra,Toys & Games,Educational,817.95,supp_130,11.58,1
prod_04113,Building Blocks 200pc 2023,Toys & Games,Educational,2382.52,supp_125,19.65,1
prod_04114,Science Kit Kids Elite,Toys & Games,Educational,3416.94,supp_109,23.16,1
prod_04115,Globe World Map Basic,Toys & Games,Educational,1654.18,supp_067,22.29,1
prod_04116,Microscope Student Eco,Toys & Games,Educational,756.6,supp_116,15.11,1
prod_04117,Solar System Model Value,Toys & Games,Educational,3948.82,supp_183,10.12,1
prod_04118,Math Flash Cards Prime,Toys & Games,Educational,2768.12,supp_094,3.44,1
prod_04119,Spelling Bee Game Neo,Toys & Games,Educational,1058.43,supp_109,16,1
prod_04120,Periodic Table Puzzle Air,Toys & Games,Educational,2040.66,supp_173,2.49,1
prod_04121,Coding Robot Kids Core,Toys & Games,Educational,233.39,supp_182,17.75,1
prod_04122,Anatomy Model Human One,Toys & Games,Educational,1148.54,supp_158,21.86,0
prod_04123,Building Blocks 200pc V2,Toys & Games,Educational,2383.95,supp_013,14,1
prod_04124,Science Kit Kids Plus,Toys & Games,Educational,391.25,supp_126,13.86,1
prod_04125,Globe World Map Lite,Toys & Games,Educational,440.35,supp_154,20.62,1
prod_04126,Microscope Student Pro,Toys & Games,Educational,1411.17,supp_087,20.28,1
prod_04127,Solar System Model Max,Toys & Games,Educational,3880.8,supp_007,16.33,1
prod_04128,Math Flash Cards Mini,Toys & Games,Educational,1057.9,supp_092,12.57,1
prod_04129,Spelling Bee Game XL,Toys & Games,Educational,2344.5,supp_077,19.12,1
prod_04130,Periodic Table Puzzle SE,Toys & Games,Educational,3059.74,supp_092,21.98,1
prod_04131,Coding Robot Kids New,Toys & Games,Educational,2750.09,supp_102,7.53,1
prod_04132,Anatomy Model Human Ultra,Toys & Games,Educational,603.42,supp_025,3.87,1
prod_04133,Building Blocks 200pc 2023,Toys & Games,Educational,894.29,supp_127,12.99,1
prod_04134,Science Kit Kids Elite,Toys & Games,Educational,1518.54,supp_118,20.7,1
prod_04135,Globe World Map Basic,Toys & Games,Educational,1371.68,supp_188,24.63,1
prod_04136,Microscope Student Eco,Toys & Games,Educational,2931.53,supp_011,2.39,1
prod_04137,Solar System Model Value,Toys & Games,Educational,1989.42,supp_038,18.32,1
prod_04138,Math Flash Cards Prime,Toys & Games,Educational,3674.29,supp_026,11.52,1
prod_04139,Spelling Bee Game Neo,Toys & Games,Educational,4905.28,supp_021,10.2,1
prod_04140,Periodic Table Puzzle Air,Toys & Games,Educational,3256.36,supp_078,12.73,1
prod_04141,Coding Robot Kids Core,Toys & Games,Educational,307.44,supp_192,7.78,1
prod_04142,Anatomy Model Human One,Toys & Games,Educational,3333.9,supp_021,25.12,1
prod_04143,Building Blocks 200pc V2,Toys & Games,Educational,2280.49,supp_030,23.83,1
prod_04144,Science Kit Kids Plus,Toys & Games,Educational,2940.3,supp_078,18.51,1
prod_04145,Globe World Map Lite,Toys & Games,Educational,2787.96,supp_063,20.86,1
prod_04146,Microscope Student Pro,Toys & Games,Educational,434.39,supp_147,14.24,1
prod_04147,Solar System Model Max,Toys & Games,Educational,3851.45,supp_112,8.32,1
prod_04148,Math Flash Cards Mini,Toys & Games,Educational,3506.54,supp_048,8.38,1
prod_04149,Spelling Bee Game XL,Toys & Games,Educational,3422.91,supp_155,12.02,1
prod_04150,Periodic Table Puzzle SE,Toys & Games,Educational,1070.05,supp_073,8.25,1
prod_04151,Coding Robot Kids New,Toys & Games,Educational,2154.48,supp_005,23.48,1
prod_04152,Anatomy Model Human Ultra,Toys & Games,Educational,3354.62,supp_071,8.08,1
prod_04153,Building Blocks 200pc 2023,Toys & Games,Educational,3075.58,supp_163,9.61,1
prod_04154,Science Kit Kids Elite,Toys & Games,Educational,1262.35,supp_005,21.3,0
prod_04155,Globe World Map Basic,Toys & Games,Educational,1261.08,supp_157,8.71,1
prod_04156,Microscope Student Eco,Toys & Games,Educational,3617.76,supp_118,17.68,1
prod_04157,Solar System Model Value,Toys & Games,Educational,3246.91,supp_085,16.29,1
prod_04158,Math Flash Cards Prime,Toys & Games,Educational,2482.89,supp_143,0.48,1
prod_04159,Spelling Bee Game Neo,Toys & Games,Educational,1834.86,supp_089,24.7,1
prod_04160,Periodic Table Puzzle Air,Toys & Games,Educational,928.54,supp_191,15.02,1
prod_04161,Coding Robot Kids Core,Toys & Games,Educational,2754.75,supp_044,20.22,1
prod_04162,Anatomy Model Human One,Toys & Games,Educational,1427.32,supp_009,19.85,1
prod_04163,Building Blocks 200pc V2,Toys & Games,Educational,2942.3,supp_021,18.98,1
prod_04164,Science Kit Kids Plus,Toys & Games,Educational,2894.36,supp_089,2.58,1
prod_04165,Globe World Map Lite,Toys & Games,Educational,3790.45,supp_136,11.14,1
prod_04166,Microscope Student Pro,Toys & Games,Educational,1600.75,supp_081,13.6,1
prod_04167,Solar System Model Max,Toys & Games,Educational,2443.42,supp_040,18.78,1
prod_04168,Math Flash Cards Mini,Toys & Games,Educational,1000.32,supp_091,16.99,1
prod_04169,Spelling Bee Game XL,Toys & Games,Educational,2193.89,supp_196,0.8,1
prod_04170,Periodic Table Puzzle SE,Toys & Games,Educational,4872.11,supp_143,22.35,1
prod_04171,Coding Robot Kids New,Toys & Games,Educational,4950.47,supp_097,27.64,1
prod_04172,Anatomy Model Human Ultra,Toys & Games,Educational,832.15,supp_156,28.47,1
prod_04173,Building Blocks 200pc 2023,Toys & Games,Educational,792.77,supp_102,6.63,1
prod_04174,Science Kit Kids Elite,Toys & Games,Educational,4962.23,supp_147,8.75,1
prod_04175,Globe World Map Basic,Toys & Games,Educational,4351.49,supp_197,23.35,1
prod_04176,Microscope Student Eco,Toys & Games,Educational,3725.41,supp_103,16.55,1
prod_04177,Solar System Model Value,Toys & Games,Educational,1889.72,supp_056,12.6,1
prod_04178,Math Flash Cards Prime,Toys & Games,Educational,3076.39,supp_082,23.14,1
prod_04179,Spelling Bee Game Neo,Toys & Games,Educational,3225.32,supp_171,26.55,1
prod_04180,Periodic Table Puzzle Air,Toys & Games,Educational,4809.15,supp_196,19.12,1
prod_04181,Coding Robot Kids Core,Toys & Games,Educational,2611.06,supp_137,11.83,1
prod_04182,Anatomy Model Human One,Toys & Games,Educational,4323.47,supp_127,22.73,1
prod_04183,Building Blocks 200pc V2,Toys & Games,Educational,1574.16,supp_116,4.79,1
prod_04184,Science Kit Kids Plus,Toys & Games,Educational,4392.04,supp_103,8.72,0
prod_04185,Globe World Map Lite,Toys & Games,Educational,2756.8,supp_086,22.91,1
prod_04186,Microscope Student Pro,Toys & Games,Educational,3349.71,supp_175,27.23,1
prod_04187,Solar System Model Max,Toys & Games,Educational,2040.1,supp_168,12.6,1
prod_04188,Math Flash Cards Mini,Toys & Games,Educational,2207.69,supp_049,19.13,1
prod_04189,Spelling Bee Game XL,Toys & Games,Educational,3170.6,supp_036,18.33,1
prod_04190,Periodic Table Puzzle SE,Toys & Games,Educational,2616.13,supp_021,18.03,1
prod_04191,Coding Robot Kids New,Toys & Games,Educational,3714.31,supp_006,9.82,1
prod_04192,Anatomy Model Human Ultra,Toys & Games,Educational,1399.72,supp_146,18.8,1
prod_04193,Building Blocks 200pc 2023,Toys & Games,Educational,3484.94,supp_095,0.78,1
prod_04194,Science Kit Kids Elite,Toys & Games,Educational,3086.44,supp_168,11.74,1
prod_04195,Globe World Map Basic,Toys & Games,Educational,2654.41,supp_050,25.52,1
prod_04196,Microscope Student Eco,Toys & Games,Educational,974.62,supp_095,21.72,1
prod_04197,Solar System Model Value,Toys & Games,Educational,1348.71,supp_121,28.12,1
prod_04198,Math Flash Cards Prime,Toys & Games,Educational,4622.65,supp_083,4.07,1
prod_04199,Spelling Bee Game Neo,Toys & Games,Educational,511.1,supp_008,6.29,1
prod_04200,Periodic Table Puzzle Air,Toys & Games,Educational,2413.66,supp_063,20.54,1
prod_04201,Coding Robot Kids Core,Toys & Games,Educational,2329.54,supp_062,23.92,1
prod_04202,Anatomy Model Human One,Toys & Games,Educational,4869.47,supp_129,19.28,1
prod_04203,Building Blocks 200pc V2,Toys & Games,Educational,4057.7,supp_085,26.18,1
prod_04204,Science Kit Kids Plus,Toys & Games,Educational,4562.62,supp_063,13.92,1
prod_04205,Globe World Map Lite,Toys & Games,Educational,4819.88,supp_002,22.48,1
prod_04206,Microscope Student Pro,Toys & Games,Educational,3473.71,supp_105,26.03,1
prod_04207,Solar System Model Max,Toys & Games,Educational,4978.57,supp_099,2.2,1
prod_04208,Math Flash Cards Mini,Toys & Games,Educational,2202.03,supp_067,26.51,1
prod_04209,Spelling Bee Game XL,Toys & Games,Educational,2779.24,supp_184,23.32,1
prod_04210,Periodic Table Puzzle SE,Toys & Games,Educational,3306.03,supp_137,21.47,0
prod_04211,Coding Robot Kids New,Toys & Games,Educational,2304.9,supp_186,1.89,1
prod_04212,Anatomy Model Human Ultra,Toys & Games,Educational,4095.98,supp_186,23.09,1
prod_04213,Building Blocks 200pc 2023,Toys & Games,Educational,1944.19,supp_184,27.83,1
prod_04214,Science Kit Kids Elite,Toys & Games,Educational,3220.49,supp_113,12.91,1
prod_04215,Globe World Map Basic,Toys & Games,Educational,795.47,supp_038,25.43,1
prod_04216,Badminton Set Family,Toys & Games,Outdoor Play,3665.57,supp_094,12.45,1
prod_04217,Cricket Bat Junior,Toys & Games,Outdoor Play,1831.21,supp_063,23.89,1
prod_04218,Football Size 5,Toys & Games,Outdoor Play,1208.41,supp_025,9.97,1
prod_04219,Frisbee Flying Disc,Toys & Games,Outdoor Play,3529.84,supp_118,26.99,1
prod_04220,Kite Rainbow Large,Toys & Games,Outdoor Play,2559.57,supp_063,22.73,1
prod_04221,Water Gun Super,Toys & Games,Outdoor Play,1843.73,supp_177,13.4,1
prod_04222,Skipping Rope Kids,Toys & Games,Outdoor Play,3979.39,supp_180,7.81,1
prod_04223,Basketball Mini Hoop,Toys & Games,Outdoor Play,1521.44,supp_010,22.86,1
prod_04224,Bubble Maker Machine,Toys & Games,Outdoor Play,910.52,supp_074,0.88,1
prod_04225,Hula Hoop Glow,Toys & Games,Outdoor Play,4424.82,supp_145,10.95,1
prod_04226,Badminton Set Family V2,Toys & Games,Outdoor Play,1597.85,supp_184,4.83,1
prod_04227,Cricket Bat Junior Plus,Toys & Games,Outdoor Play,3242.69,supp_122,21.42,1
prod_04228,Football Size 5 Lite,Toys & Games,Outdoor Play,3431.74,supp_040,22.34,1
prod_04229,Frisbee Flying Disc Pro,Toys & Games,Outdoor Play,3536.4,supp_038,18.26,1
prod_04230,Kite Rainbow Large Max,Toys & Games,Outdoor Play,4323.91,supp_066,19.14,1
prod_04231,Water Gun Super Mini,Toys & Games,Outdoor Play,334.42,supp_055,17.54,1
prod_04232,Skipping Rope Kids XL,Toys & Games,Outdoor Play,912.14,supp_004,7.86,1
prod_04233,Basketball Mini Hoop SE,Toys & Games,Outdoor Play,3661.47,supp_191,26.12,1
prod_04234,Bubble Maker Machine New,Toys & Games,Outdoor Play,2680.73,supp_123,18.59,1
prod_04235,Hula Hoop Glow Ultra,Toys & Games,Outdoor Play,,supp_089,19.35,1
prod_04236,Badminton Set Family 2023,Toys & Games,Outdoor Play,3018.25,supp_129,9.5,1
prod_04237,Cricket Bat Junior Elite,Toys & Games,Outdoor Play,1996.94,supp_125,19.49,1
prod_04238,Football Size 5 Basic,Toys & Games,Outdoor Play,4379.75,supp_124,5.34,1
prod_04239,Frisbee Flying Disc Eco,Toys & Games,Outdoor Play,4506.24,supp_004,20.1,1
prod_04240,Kite Rainbow Large Value,Toys & Games,Outdoor Play,510.81,supp_058,9.35,1
prod_04241,Water Gun Super Prime,Toys & Games,Outdoor Play,1276.69,supp_072,18.3,1
prod_04242,Skipping Rope Kids Neo,Toys & Games,Outdoor Play,3698.06,supp_031,19.53,1
prod_04243,Basketball Mini Hoop Air,Toys & Games,Outdoor Play,1911.21,supp_118,17.13,1
prod_04244,Bubble Maker Machine Core,Toys & Games,Outdoor Play,3265.46,supp_004,25.22,1
prod_04245,Hula Hoop Glow One,Toys & Games,Outdoor Play,4259.58,supp_135,26.95,1
prod_04246,Badminton Set Family V2,Toys & Games,Outdoor Play,3758.61,supp_094,19.96,1
prod_04247,Cricket Bat Junior Plus,Toys & Games,Outdoor Play,2112.76,supp_026,28.57,1
prod_04248,Football Size 5 Lite,Toys & Games,Outdoor Play,2635.6,supp_070,16.64,1
prod_04249,Frisbee Flying Disc Pro,Toys & Games,Outdoor Play,2766.82,supp_190,16.18,1
prod_04250,Kite Rainbow Large Max,Toys & Games,Outdoor Play,581.35,supp_015,13.45,1
prod_04251,Water Gun Super Mini,Toys & Games,Outdoor Play,2710.15,supp_063,7.76,1
prod_04252,Skipping Rope Kids XL,Toys & Games,Outdoor Play,3749.29,supp_177,28.1,1
prod_04253,Basketball Mini Hoop SE,Toys & Games,Outdoor Play,4316.11,supp_059,20.72,1
prod_04254,Bubble Maker Machine New,Toys & Games,Outdoor Play,2389.12,supp_011,29.38,1
prod_04255,Hula Hoop Glow Ultra,Toys & Games,Outdoor Play,0,supp_072,2.83,1
prod_04256,Badminton Set Family 2023,Toys & Games,Outdoor Play,1112.07,supp_017,27.19,1
prod_04257,Cricket Bat Junior Elite,Toys & Games,Outdoor Play,836.23,supp_078,1.92,0
prod_04258,Football Size 5 Basic,Toys & Games,Outdoor Play,1292.41,supp_150,22.87,0
prod_04259,Frisbee Flying Disc Eco,Toys & Games,Outdoor Play,2490.96,supp_026,16.15,1
prod_04260,Kite Rainbow Large Value,Toys & Games,Outdoor Play,3950.78,supp_082,23.72,1
prod_04261,Water Gun Super Prime,Toys & Games,Outdoor Play,550.66,supp_123,3.58,1
prod_04262,Skipping Rope Kids Neo,Toys & Games,Outdoor Play,600.25,supp_051,3.09,1
prod_04263,Basketball Mini Hoop Air,Toys & Games,Outdoor Play,3029,supp_154,14.67,1
prod_04264,Bubble Maker Machine Core,Toys & Games,Outdoor Play,2932.78,supp_149,12.95,1
prod_04265,Hula Hoop Glow One,Toys & Games,Outdoor Play,4543.95,supp_185,26.61,1
prod_04266,Badminton Set Family V2,Toys & Games,Outdoor Play,3931.5,supp_050,17.71,1
prod_04267,Cricket Bat Junior Plus,Toys & Games,Outdoor Play,3247.68,supp_194,13.74,1
prod_04268,Football Size 5 Lite,Toys & Games,Outdoor Play,202.38,supp_194,12.27,1
prod_04269,Frisbee Flying Disc Pro,Toys & Games,Outdoor Play,1499.57,supp_162,5.38,1
prod_04270,Kite Rainbow Large Max,Toys & Games,Outdoor Play,2635.01,supp_132,8.58,1
prod_04271,Water Gun Super Mini,Toys & Games,Outdoor Play,3297.34,supp_068,26.03,1
prod_04272,Skipping Rope Kids XL,Toys & Games,Outdoor Play,1395.31,supp_071,20.37,1
prod_04273,Basketball Mini Hoop SE,Toys & Games,Outdoor Play,2614.7,supp_161,13.26,1
prod_04274,Bubble Maker Machine New,Toys & Games,Outdoor Play,4890.7,supp_047,14.68,1
prod_04275,Hula Hoop Glow Ultra,Toys & Games,Outdoor Play,1732.2,supp_131,14.17,1
prod_04276,Badminton Set Family 2023,Toys & Games,Outdoor Play,983.03,supp_017,22.84,1
prod_04277,Cricket Bat Junior Elite,Toys & Games,Outdoor Play,,supp_025,27.77,1
prod_04278,Football Size 5 Basic,Toys & Games,Outdoor Play,2327.35,supp_164,20.64,1
prod_04279,Frisbee Flying Disc Eco,Toys & Games,Outdoor Play,4148.28,supp_050,23.39,1
prod_04280,Kite Rainbow Large Value,Toys & Games,Outdoor Play,3861.69,supp_055,9.29,1
prod_04281,Water Gun Super Prime,Toys & Games,Outdoor Play,1665.84,supp_197,15.96,1
prod_04282,Skipping Rope Kids Neo,Toys & Games,Outdoor Play,694,supp_077,27.83,1
prod_04283,Basketball Mini Hoop Air,Toys & Games,Outdoor Play,1209.4,supp_173,4.72,1
prod_04284,Bubble Maker Machine Core,Toys & Games,Outdoor Play,950.66,supp_197,11.95,1
prod_04285,Hula Hoop Glow One,Toys & Games,Outdoor Play,1024.53,supp_041,18.34,1
prod_04286,Badminton Set Family V2,Toys & Games,Outdoor Play,954.24,supp_133,29.44,1
prod_04287,Cricket Bat Junior Plus,Toys & Games,Outdoor Play,3336.76,supp_107,23.41,1
prod_04288,Football Size 5 Lite,Toys & Games,Outdoor Play,1493.04,supp_068,14.21,1
prod_04289,Frisbee Flying Disc Pro,Toys & Games,Outdoor Play,4309.94,supp_078,11.19,1
prod_04290,Kite Rainbow Large Max,Toys & Games,Outdoor Play,1669.92,supp_187,10.68,1
prod_04291,Water Gun Super Mini,Toys & Games,Outdoor Play,3777.03,supp_116,9.31,1
prod_04292,Skipping Rope Kids XL,Toys & Games,Outdoor Play,2903.77,supp_196,12.57,1
prod_04293,Basketball Mini Hoop SE,Toys & Games,Outdoor Play,3858.67,supp_104,1.75,1
prod_04294,Bubble Maker Machine New,Toys & Games,Outdoor Play,2162.18,supp_166,24.18,1
prod_04295,Hula Hoop Glow Ultra,Toys & Games,Outdoor Play,4879.93,supp_197,8.3,1
prod_04296,Badminton Set Family 2023,Toys & Games,Outdoor Play,4128.96,supp_052,6.34,1
prod_04297,Cricket Bat Junior Elite,Toys & Games,Outdoor Play,3640.03,supp_076,24.99,1
prod_04298,Football Size 5 Basic,Toys & Games,Outdoor Play,313.66,supp_110,23.75,1
prod_04299,Frisbee Flying Disc Eco,Toys & Games,Outdoor Play,1763.29,supp_144,22.2,1
prod_04300,Kite Rainbow Large Value,Toys & Games,Outdoor Play,4027.88,supp_159,15.14,1
prod_04301,Water Gun Super Prime,Toys & Games,Outdoor Play,4310.74,supp_028,2.33,1
prod_04302,Skipping Rope Kids Neo,Toys & Games,Outdoor Play,970.01,supp_186,14.44,1
prod_04303,Basketball Mini Hoop Air,Toys & Games,Outdoor Play,,supp_121,28.57,1
prod_04304,Bubble Maker Machine Core,Toys & Games,Outdoor Play,4744.2,supp_200,19.82,1
prod_04305,Hula Hoop Glow One,Toys & Games,Outdoor Play,3501.44,supp_181,14.66,1
prod_04306,Badminton Set Family V2,Toys & Games,Outdoor Play,1544.68,supp_156,17.62,1
prod_04307,Cricket Bat Junior Plus,Toys & Games,Outdoor Play,484.72,supp_015,19.22,1
prod_04308,Football Size 5 Lite,Toys & Games,Outdoor Play,1525.02,supp_095,13.2,1
prod_04309,Frisbee Flying Disc Pro,Toys & Games,Outdoor Play,1564.33,supp_121,4.12,1
prod_04310,Kite Rainbow Large Max,Toys & Games,Outdoor Play,3799.17,supp_084,29.32,1
prod_04311,Water Gun Super Mini,Toys & Games,Outdoor Play,3715.76,supp_039,26.23,1
prod_04312,Skipping Rope Kids XL,Toys & Games,Outdoor Play,3031.08,supp_147,6.08,1
prod_04313,Basketball Mini Hoop SE,Toys & Games,Outdoor Play,622.42,supp_063,9.9,1
prod_04314,Bubble Maker Machine New,Toys & Games,Outdoor Play,2823.61,supp_170,7.9,1
prod_04315,Hula Hoop Glow Ultra,Toys & Games,Outdoor Play,2748.93,supp_075,20.72,1
prod_04316,Badminton Set Family 2023,Toys & Games,Outdoor Play,874.24,supp_198,2.13,0
prod_04317,Cricket Bat Junior Elite,Toys & Games,Outdoor Play,3972.32,supp_183,22.2,1
prod_04318,Football Size 5 Basic,Toys & Games,Outdoor Play,4794.56,supp_093,27.16,1
prod_04319,Frisbee Flying Disc Eco,Toys & Games,Outdoor Play,2340.03,supp_055,5.61,1
prod_04320,Kite Rainbow Large Value,Toys & Games,Outdoor Play,2447.97,supp_118,10.93,1
prod_04321,Water Gun Super Prime,Toys & Games,Outdoor Play,1155.13,supp_181,7.84,1
prod_04322,Skipping Rope Kids Neo,Toys & Games,Outdoor Play,3097.36,supp_006,4.29,1
prod_04323,Basketball Mini Hoop Air,Toys & Games,Outdoor Play,3282.75,supp_110,11.95,1
prod_04324,Bubble Maker Machine Core,Toys & Games,Outdoor Play,2534.52,supp_013,24.97,1
prod_04325,Hula Hoop Glow One,Toys & Games,Outdoor Play,489.37,supp_132,11.27,1
prod_04326,Badminton Set Family V2,Toys & Games,Outdoor Play,2915.43,supp_009,28.8,1
prod_04327,Cricket Bat Junior Plus,Toys & Games,Outdoor Play,4390.79,supp_084,23.73,1
prod_04328,Football Size 5 Lite,Toys & Games,Outdoor Play,2561.65,supp_148,10.08,1
prod_04329,Frisbee Flying Disc Pro,Toys & Games,Outdoor Play,522.13,supp_020,17,1
prod_04330,Kite Rainbow Large Max,Toys & Games,Outdoor Play,4876.29,supp_200,3.46,1
prod_04331,Water Gun Super Mini,Toys & Games,Outdoor Play,959.47,supp_132,25.4,1
prod_04332,Skipping Rope Kids XL,Toys & Games,Outdoor Play,621.11,supp_120,18.34,1
prod_04333,Basketball Mini Hoop SE,Toys & Games,Outdoor Play,4966.16,supp_193,2.29,1
prod_04334,Bubble Maker Machine New,Toys & Games,Outdoor Play,3482.98,supp_071,14.02,1
prod_04335,Hula Hoop Glow Ultra,Toys & Games,Outdoor Play,4468.91,supp_190,4.65,1
prod_04336,Badminton Set Family 2023,Toys & Games,Outdoor Play,1786.06,supp_047,19.47,1
prod_04337,Cricket Bat Junior Elite,Toys & Games,Outdoor Play,1831.09,supp_136,23.46,1
prod_04338,Football Size 5 Basic,Toys & Games,Outdoor Play,3749.4,supp_111,26.69,1
prod_04339,Frisbee Flying Disc Eco,Toys & Games,Outdoor Play,2127.04,supp_076,0.29,1
prod_04340,Kite Rainbow Large Value,Toys & Games,Outdoor Play,4175.47,supp_005,0.36,1
prod_04341,Water Gun Super Prime,Toys & Games,Outdoor Play,1747.44,supp_039,7.84,1
prod_04342,Skipping Rope Kids Neo,Toys & Games,Outdoor Play,1269.87,supp_173,23.06,1
prod_04343,Basketball Mini Hoop Air,Toys & Games,Outdoor Play,2755.35,supp_168,20,1
prod_04344,Bubble Maker Machine Core,Toys & Games,Outdoor Play,3895.65,supp_148,27.77,1
prod_04345,Hula Hoop Glow One,Toys & Games,Outdoor Play,4487.57,supp_184,26.03,1
prod_04346,Badminton Set Family V2,Toys & Games,Outdoor Play,932.5,supp_198,4.53,1
prod_04347,Cricket Bat Junior Plus,Toys & Games,Outdoor Play,1680.71,supp_026,0.88,1
prod_04348,Football Size 5 Lite,Toys & Games,Outdoor Play,3089.22,supp_011,23.41,1
prod_04349,Frisbee Flying Disc Pro,Toys & Games,Outdoor Play,2792.37,supp_018,9.89,1
prod_04350,Kite Rainbow Large Max,Toys & Games,Outdoor Play,1713.61,supp_059,19.78,1
prod_04351,Water Gun Super Mini,Toys & Games,Outdoor Play,1168.17,supp_042,12.79,1
prod_04352,Skipping Rope Kids XL,Toys & Games,Outdoor Play,1501.17,supp_056,23.19,1
prod_04353,Basketball Mini Hoop SE,Toys & Games,Outdoor Play,331.02,supp_113,3.78,1
prod_04354,Bubble Maker Machine New,Toys & Games,Outdoor Play,4750.47,supp_007,13.37,1
