date_id,full_date,day_of_week,day_number,month_number,month_name,quarter,year,is_weekend,is_np_holiday
1338,8/30/2022,Tuesday,30,8,August,Q3,2022,0,0
1339,8/31/2022,Wednesday,31,8,August,Q3,2022,0,0
1340,9/1/2022,Thursday,1,9,September,Q3,2022,0,0
1341,9/2/2022,Friday,2,9,September,Q3,2022,0,0
1342,9/3/2022,Saturday,3,9,September,Q3,2022,1,0
1343,9/4/2022,Sunday,4,9,September,Q3,2022,1,0
1344,9/5/2022,Monday,5,9,September,Q3,2022,0,0
1345,9/6/2022,Tuesday,6,9,September,Q3,2022,0,0
1346,9/7/2022,Wednesday,7,9,September,Q3,2022,0,0
1347,9/8/2022,Thursday,8,9,September,Q3,2022,0,0
1348,9/9/2022,Friday,9,9,September,Q3,2022,0,0
1349,9/10/2022,Saturday,10,9,September,Q3,2022,1,0
1350,9/11/2022,Sunday,11,9,September,Q3,2022,1,0
1351,9/12/2022,Monday,12,9,September,Q3,2022,0,0
1352,9/13/2022,Tuesday,13,9,September,Q3,2022,0,0
1353,9/14/2022,Wednesday,14,9,September,Q3,2022,0,0
1354,9/15/2022,Thursday,15,9,September,Q3,2022,0,0
1355,9/16/2022,Friday,16,9,September,Q3,2022,0,0
1356,9/17/2022,Saturday,17,9,September,Q3,2022,1,0
1357,9/18/2022,Sunday,18,9,September,Q3,2022,1,0
1358,9/19/2022,Monday,19,9,September,Q3,2022,0,0
1359,9/20/2022,Tuesday,20,9,September,Q3,2022,0,0
1360,9/21/2022,Wednesday,21,9,September,Q3,2022,0,0
1361,9/22/2022,Thursday,22,9,September,Q3,2022,0,0
1362,9/23/2022,Friday,23,9,September,Q3,2022,0,0
1363,9/24/2022,Saturday,24,9,September,Q3,2022,1,0
1364,9/25/2022,Sunday,25,9,September,Q3,2022,1,0
1365,9/26/2022,Monday,26,9,September,Q3,2022,0,0
1366,9/27/2022,Tuesday,27,9,September,Q3,2022,0,0
1367,9/28/2022,Wednesday,28,9,September,Q3,2022,0,0
1368,9/29/2022,Thursday,29,9,September,Q3,2022,0,0
1369,9/30/2022,Friday,30,9,September,Q3,2022,0,0
1370,10/1/2022,Saturday,1,10,October,Q4,2022,1,0
1371,10/2/2022,Sunday,2,10,October,Q4,2022,1,0
1372,10/3/2022,Monday,3,10,October,Q4,2022,0,0
1373,10/4/2022,Tuesday,4,10,October,Q4,2022,0,0
1374,10/5/2022,Wednesday,5,10,October,Q4,2022,0,0
1375,10/6/2022,Thursday,6,10,October,Q4,2022,0,0
1376,10/7/2022,Friday,7,10,October,Q4,2022,0,0
1377,10/8/2022,Saturday,8,10,October,Q4,2022,1,0
1378,10/9/2022,Sunday,9,10,October,Q4,2022,1,0
1379,10/10/2022,Monday,10,10,October,Q4,2022,0,1
1380,10/11/2022,Tuesday,11,10,October,Q4,2022,0,1
1381,10/12/2022,Wednesday,12,10,October,Q4,2022,0,1
1382,10/13/2022,Thursday,13,10,October,Q4,2022,0,1
1383,10/14/2022,Friday,14,10,October,Q4,2022,0,1
1384,10/15/2022,Saturday,15,10,October,Q4,2022,1,1
1385,10/16/2022,Sunday,16,10,October,Q4,2022,1,1
1386,10/17/2022,Monday,17,10,October,Q4,2022,0,1
1387,10/18/2022,Tuesday,18,10,October,Q4,2022,0,1
1388,10/19/2022,Wednesday,19,10,October,Q4,2022,0,1
1389,10/20/2022,Thursday,20,10,October,Q4,2022,0,1
1390,10/21/2022,Friday,21,10,October,Q4,2022,0,1
1391,10/22/2022,Saturday,22,10,October,Q4,2022,1,0
1392,10/23/2022,Sunday,23,10,October,Q4,2022,1,0
1393,10/24/2022,Monday,24,10,October,Q4,2022,0,0
1394,10/25/2022,Tuesday,25,10,October,Q4,2022,0,0
1395,10/26/2022,Wednesday,26,10,October,Q4,2022,0,0
1396,10/27/2022,Thursday,27,10,October,Q4,2022,0,0
1397,10/28/2022,Friday,28,10,October,Q4,2022,0,1
1398,10/29/2022,Saturday,29,10,October,Q4,2022,1,1
1399,10/30/2022,Sunday,30,10,October,Q4,2022,1,1
1400,10/31/2022,Monday,31,10,October,Q4,2022,0,1
1401,11/1/2022,Tuesday,1,11,November,Q4,2022,0,1
1402,11/2/2022,Wednesday,2,11,November,Q4,2022,0,1
1403,11/3/2022,Thursday,3,11,November,Q4,2022,0,1
1404,11/4/2022,Friday,4,11,November,Q4,2022,0,1
1405,11/5/2022,Saturday,5,11,November,Q4,2022,1,0
1406,11/6/2022,Sunday,6,11,November,Q4,2022,1,0
1407,11/7/2022,Monday,7,11,November,Q4,2022,0,0
1408,11/8/2022,Tuesday,8,11,November,Q4,2022,0,0
1409,11/9/2022,Wednesday,9,11,November,Q4,2022,0,0
1410,11/10/2022,Thursday,10,11,November,Q4,2022,0,0
1411,11/11/2022,Friday,11,11,November,Q4,2022,0,0
1412,11/12/2022,Saturday,12,11,November,Q4,2022,1,0
1413,11/13/2022,Sunday,13,11,November,Q4,2022,1,0
1414,11/14/2022,Monday,14,11,November,Q4,2022,0,0
1415,11/15/2022,Tuesday,15,11,November,Q4,2022,0,0
1416,11/16/2022,Wednesday,16,11,November,Q4,2022,0,0
1417,11/17/2022,Thursday,17,11,November,Q4,2022,0,0
1418,11/18/2022,Friday,18,11,November,Q4,2022,0,0
1419,11/19/2022,Saturday,19,11,November,Q4,2022,1,0
1420,11/20/2022,Sunday,20,11,November,Q4,2022,1,0
1421,11/21/2022,Monday,21,11,November,Q4,2022,0,0
1422,11/22/2022,Tuesday,22,11,November,Q4,2022,0,0
1423,11/23/2022,Wednesday,23,11,November,Q4,2022,0,0
1424,11/24/2022,Thursday,24,11,November,Q4,2022,0,0
1425,11/25/2022,Friday,25,11,November,Q4,2022,0,0
1426,11/26/2022,Saturday,26,11,November,Q4,2022,1,0
1427,11/27/2022,Sunday,27,11,November,Q4,2022,1,0
1428,11/28/2022,Monday,28,11,November,Q4,2022,0,0
1429,11/29/2022,Tuesday,29,11,November,Q4,2022,0,0
1430,11/30/2022,Wednesday,30,11,November,Q4,2022,0,0
1431,12/1/2022,Thursday,1,12,December,Q4,2022,0,0
1432,12/2/2022,Friday,2,12,December,Q4,2022,0,0
1433,12/3/2022,Saturday,3,12,December,Q4,2022,1,0
1434,12/4/2022,Sunday,4,12,December,Q4,2022,1,0
1435,12/5/2022,Monday,5,12,December,Q4,2022,0,0
1436,12/6/2022,Tuesday,6,12,December,Q4,2022,0,0
1437,12/7/2022,Wednesday,7,12,December,Q4,2022,0,0
1438,12/8/2022,Thursday,8,12,December,Q4,2022,0,0
1439,12/9/2022,Friday,9,12,December,Q4,2022,0,0
1440,12/10/2022,Saturday,10,12,December,Q4,2022,1,0
1441,12/11/2022,Sunday,11,12,December,Q4,2022,1,0
1442,12/12/2022,Monday,12,12,December,Q4,2022,0,0
1443,12/13/2022,Tuesday,13,12,December,Q4,2022,0,0
1444,12/14/2022,Wednesday,14,12,December,Q4,2022,0,0
1445,12/15/2022,Thursday,15,12,December,Q4,2022,0,0
1446,12/16/2022,Friday,16,12,December,Q4,2022,0,0
1447,12/17/2022,Saturday,17,12,December,Q4,2022,1,0
1448,12/18/2022,Sunday,18,12,December,Q4,2022,1,0
1449,12/19/2022,Monday,19,12,December,Q4,2022,0,0
1450,12/20/2022,Tuesday,20,12,December,Q4,2022,0,0
1451,12/21/2022,Wednesday,21,12,December,Q4,2022,0,0
1452,12/22/2022,Thursday,22,12,December,Q4,2022,0,0
1453,12/23/2022,Friday,23,12,December,Q4,2022,0,0
1454,12/24/2022,Saturday,24,12,December,Q4,2022,1,0
1455,12/25/2022,Sunday,25,12,December,Q4,2022,1,0
1456,12/26/2022,Monday,26,12,December,Q4,2022,0,0
1457,12/27/2022,Tuesday,27,12,December,Q4,2022,0,0
1458,12/28/2022,Wednesday,28,12,December,Q4,2022,0,0
1459,12/29/2022,Thursday,29,12,December,Q4,2022,0,0
1460,12/30/2022,Friday,30,12,December,Q4,2022,0,0
1461,12/31/2022,Saturday,31,12,December,Q4,2022,1,0
1462,1/1/2023,Sunday,1,1,January,Q1,2023,1,0
1463,1/2/2023,Monday,2,1,January,Q1,2023,0,0
1464,1/3/2023,Tuesday,3,1,January,Q1,2023,0,0
1465,1/4/2023,Wednesday,4,1,January,Q1,2023,0,0
1466,1/5/2023,Thursday,5,1,January,Q1,2023,0,0
1467,1/6/2023,Friday,6,1,January,Q1,2023,0,0
1468,1/7/2023,Saturday,7,1,January,Q1,2023,1,0
1469,1/8/2023,Sunday,8,1,January,Q1,2023,1,0
1470,1/9/2023,Monday,9,1,January,Q1,2023,0,0
1471,1/10/2023,Tuesday,10,1,January,Q1,2023,0,0
1472,1/11/2023,Wednesday,11,1,January,Q1,2023,0,0
1473,1/12/2023,Thursday,12,1,January,Q1,2023,0,0
1474,1/13/2023,Friday,13,1,January,Q1,2023,0,0
1475,1/14/2023,Saturday,14,1,January,Q1,2023,1,0
1476,1/15/2023,Sunday,15,1,January,Q1,2023,1,0
1477,1/16/2023,Monday,16,1,January,Q1,2023,0,0
1478,1/17/2023,Tuesday,17,1,January,Q1,2023,0,0
1479,1/18/2023,Wednesday,18,1,January,Q1,2023,0,0
1480,1/19/2023,Thursday,19,1,January,Q1,2023,0,0
1481,1/20/2023,Friday,20,1,January,Q1,2023,0,0
1482,1/21/2023,Saturday,21,1,January,Q1,2023,1,0
1483,1/22/2023,Sunday,22,1,January,Q1,2023,1,0
1484,1/23/2023,Monday,23,1,January,Q1,2023,0,0
1485,1/24/2023,Tuesday,24,1,January,Q1,2023,0,0
1486,1/25/2023,Wednesday,25,1,January,Q1,2023,0,0
1487,1/26/2023,Thursday,26,1,January,Q1,2023,0,0
1488,1/27/2023,Friday,27,1,January,Q1,2023,0,0
1489,1/28/2023,Saturday,28,1,January,Q1,2023,1,0
1490,1/29/2023,Sunday,29,1,January,Q1,2023,1,0
1491,1/30/2023,Monday,30,1,January,Q1,2023,0,0
1492,1/31/2023,Tuesday,31,1,January,Q1,2023,0,0
1493,2/1/2023,Wednesday,1,2,February,Q1,2023,0,0
1494,2/2/2023,Thursday,2,2,February,Q1,2023,0,0
1495,2/3/2023,Friday,3,2,February,Q1,2023,0,0
1496,2/4/2023,Saturday,4,2,February,Q1,2023,1,0
1497,2/5/2023,Sunday,5,2,February,Q1,2023,1,0
1498,2/6/2023,Monday,6,2,February,Q1,2023,0,0
1499,2/7/2023,Tuesday,7,2,February,Q1,2023,0,0
1500,2/8/2023,Wednesday,8,2,February,Q1,2023,0,0
1501,2/9/2023,Thursday,9,2,February,Q1,2023,0,0
1502,2/10/2023,Friday,10,2,February,Q1,2023,0,0
1503,2/11/2023,Saturday,11,2,February,Q1,2023,1,0
1504,2/12/2023,Sunday,12,2,February,Q1,2023,1,0
1505,2/13/2023,Monday,13,2,February,Q1,2023,0,0
1506,2/14/2023,Tuesday,14,2,February,Q1,2023,0,0
1507,2/15/2023,Wednesday,15,2,February,Q1,2023,0,0
1508,2/16/2023,Thursday,16,2,February,Q1,2023,0,0
1509,2/17/2023,Friday,17,2,February,Q1,2023,0,0
1510,2/18/2023,Saturday,18,2,February,Q1,2023,1,0
1511,2/19/2023,Sunday,19,2,February,Q1,2023,1,0
1512,2/20/2023,Monday,20,2,February,Q1,2023,0,0
1513,2/21/2023,Tuesday,21,2,February,Q1,2023,0,0
1514,2/22/2023,Wednesday,22,2,February,Q1,2023,0,0
1515,2/23/2023,Thursday,23,2,February,Q1,2023,0,0
1516,2/24/2023,Friday,24,2,February,Q1,2023,0,0
1517,2/25/2023,Saturday,25,2,February,Q1,2023,1,0
1518,2/26/2023,Sunday,26,2,February,Q1,2023,1,0
1519,2/27/2023,Monday,27,2,February,Q1,2023,0,0
1520,2/28/2023,Tuesday,28,2,February,Q1,2023,0,0
1521,3/1/2023,Wednesday,1,3,March,Q1,2023,0,0
1522,3/2/2023,Thursday,2,3,March,Q1,2023,0,0
1523,3/3/2023,Friday,3,3,March,Q1,2023,0,0
1524,3/4/2023,Saturday,4,3,March,Q1,2023,1,0
1525,3/5/2023,Sunday,5,3,March,Q1,2023,1,0
1526,3/6/2023,Monday,6,3,March,Q1,2023,0,0
1527,3/7/2023,Tuesday,7,3,March,Q1,2023,0,0
1528,3/8/2023,Wednesday,8,3,March,Q1,2023,0,0
1529,3/9/2023,Thursday,9,3,March,Q1,2023,0,0
1530,3/10/2023,Friday,10,3,March,Q1,2023,0,0
1531,3/11/2023,Saturday,11,3,March,Q1,2023,1,0
1532,3/12/2023,Sunday,12,3,March,Q1,2023,1,0
1533,3/13/2023,Monday,13,3,March,Q1,2023,0,0
1534,3/14/2023,Tuesday,14,3,March,Q1,2023,0,1
1535,3/15/2023,Wednesday,15,3,March,Q1,2023,0,1
1536,3/16/2023,Thursday,16,3,March,Q1,2023,0,0
1537,3/17/2023,Friday,17,3,March,Q1,2023,0,0
1538,3/18/2023,Saturday,18,3,March,Q1,2023,1,0
1539,3/19/2023,Sunday,19,3,March,Q1,2023,1,0
1540,3/20/2023,Monday,20,3,March,Q1,2023,0,0
1541,3/21/2023,Tuesday,21,3,March,Q1,2023,0,0
1542,3/22/2023,Wednesday,22,3,March,Q1,2023,0,0
1543,3/23/2023,Thursday,23,3,March,Q1,2023,0,0
1544,3/24/2023,Friday,24,3,March,Q1,2023,0,0
1545,3/25/2023,Saturday,25,3,March,Q1,2023,1,0
1546,3/26/2023,Sunday,26,3,March,Q1,2023,1,0
1547,3/27/2023,Monday,27,3,March,Q1,2023,0,0
1548,3/28/2023,Tuesday,28,3,March,Q1,2023,0,0
1549,3/29/2023,Wednesday,29,3,March,Q1,2023,0,0
1550,3/30/2023,Thursday,30,3,March,Q1,2023,0,0
1551,3/31/2023,Friday,31,3,March,Q1,2023,0,0
1552,4/1/2023,Saturday,1,4,April,Q2,2023,1,0
1553,4/2/2023,Sunday,2,4,April,Q2,2023,1,0
1554,4/3/2023,Monday,3,4,April,Q2,2023,0,0
1555,4/4/2023,Tuesday,4,4,April,Q2,2023,0,0
1556,4/5/2023,Wednesday,5,4,April,Q2,2023,0,0
1557,4/6/2023,Thursday,6,4,April,Q2,2023,0,0
1558,4/7/2023,Friday,7,4,April,Q2,2023,0,0
1559,4/8/2023,Saturday,8,4,April,Q2,2023,1,0
1560,4/9/2023,Sunday,9,4,April,Q2,2023,1,0
1561,4/10/2023,Monday,10,4,April,Q2,2023,0,0
1562,4/11/2023,Tuesday,11,4,April,Q2,2023,0,0
1563,4/12/2023,Wednesday,12,4,April,Q2,2023,0,0
1564,4/13/2023,Thursday,13,4,April,Q2,2023,0,0
1565,4/14/2023,Friday,14,4,April,Q2,2023,0,1
1566,4/15/2023,Saturday,15,4,April,Q2,2023,1,1
1567,4/16/2023,Sunday,16,4,April,Q2,2023,1,0
1568,4/17/2023,Monday,17,4,April,Q2,2023,0,0
1569,4/18/2023,Tuesday,18,4,April,Q2,2023,0,0
1570,4/19/2023,Wednesday,19,4,April,Q2,2023,0,0
1571,4/20/2023,Thursday,20,4,April,Q2,2023,0,0
1572,4/21/2023,Friday,21,4,April,Q2,2023,0,0
1573,4/22/2023,Saturday,22,4,April,Q2,2023,1,0
1574,4/23/2023,Sunday,23,4,April,Q2,2023,1,0
1575,4/24/2023,Monday,24,4,April,Q2,2023,0,0
1576,4/25/2023,Tuesday,25,4,April,Q2,2023,0,0
1577,4/26/2023,Wednesday,26,4,April,Q2,2023,0,0
1578,4/27/2023,Thursday,27,4,April,Q2,2023,0,0
1579,4/28/2023,Friday,28,4,April,Q2,2023,0,0
1580,4/29/2023,Saturday,29,4,April,Q2,2023,1,0
1581,4/30/2023,Sunday,30,4,April,Q2,2023,1,0
1582,5/1/2023,Monday,1,5,May,Q2,2023,0,0
1583,5/2/2023,Tuesday,2,5,May,Q2,2023,0,0
1584,5/3/2023,Wednesday,3,5,May,Q2,2023,0,0
1585,5/4/2023,Thursday,4,5,May,Q2,2023,0,0
1586,5/5/2023,Friday,5,5,May,Q2,2023,0,0
1587,5/6/2023,Saturday,6,5,May,Q2,2023,1,0
1588,5/7/2023,Sunday,7,5,May,Q2,2023,1,0
1589,5/8/2023,Monday,8,5,May,Q2,2023,0,0
1590,5/9/2023,Tuesday,9,5,May,Q2,2023,0,0
1591,5/10/2023,Wednesday,10,5,May,Q2,2023,0,0
1592,5/11/2023,Thursday,11,5,May,Q2,2023,0,0
1593,5/12/2023,Friday,12,5,May,Q2,2023,0,0
1594,5/13/2023,Saturday,13,5,May,Q2,2023,1,0
1595,5/14/2023,Sunday,14,5,May,Q2,2023,1,0
1596,5/15/2023,Monday,15,5,May,Q2,2023,0,1
1597,5/16/2023,Tuesday,16,5,May,Q2,2023,0,1
1598,5/17/2023,Wednesday,17,5,May,Q2,2023,0,0
1599,5/18/2023,Thursday,18,5,May,Q2,2023,0,0
1600,5/19/2023,Friday,19,5,May,Q2,2023,0,0
1601,5/20/2023,Saturday,20,5,May,Q2,2023,1,0
1602,5/21/2023,Sunday,21,5,May,Q2,2023,1,0
1603,5/22/2023,Monday,22,5,May,Q2,2023,0,0
1604,5/23/2023,Tuesday,23,5,May,Q2,2023,0,0
1605,5/24/2023,Wednesday,24,5,May,Q2,2023,0,0
1606,5/25/2023,Thursday,25,5,May,Q2,2023,0,0
1607,5/26/2023,Friday,26,5,May,Q2,2023,0,0
1608,5/27/2023,Saturday,27,5,May,Q2,2023,1,0
1609,5/28/2023,Sunday,28,5,May,Q2,2023,1,0
1610,5/29/2023,Monday,29,5,May,Q2,2023,0,0
1611,5/30/2023,Tuesday,30,5,May,Q2,2023,0,0
1612,5/31/2023,Wednesday,31,5,May,Q2,2023,0,0
1613,6/1/2023,Thursday,1,6,June,Q2,2023,0,0
1614,6/2/2023,Friday,2,6,June,Q2,2023,0,0
1615,6/3/2023,Saturday,3,6,June,Q2,2023,1,0
1616,6/4/2023,Sunday,4,6,June,Q2,2023,1,0
1617,6/5/2023,Monday,5,6,June,Q2,2023,0,0
1618,6/6/2023,Tuesday,6,6,June,Q2,2023,0,0
1619,6/7/2023,Wednesday,7,6,June,Q2,2023,0,0
1620,6/8/2023,Thursday,8,6,June,Q2,2023,0,0
1621,6/9/2023,Friday,9,6,June,Q2,2023,0,0
1622,6/10/2023,Saturday,10,6,June,Q2,2023,1,0
1623,6/11/2023,Sunday,11,6,June,Q2,2023,1,0
1624,6/12/2023,Monday,12,6,June,Q2,2023,0,0
1625,6/13/2023,Tuesday,13,6,June,Q2,2023,0,0
1626,6/14/2023,Wednesday,14,6,June,Q2,2023,0,0
1627,6/15/2023,Thursday,15,6,June,Q2,2023,0,0
1628,6/16/2023,Friday,16,6,June,Q2,2023,0,0
1629,6/17/2023,Saturday,17,6,June,Q2,2023,1,0
1630,6/18/2023,Sunday,18,6,June,Q2,2023,1,0
1631,6/19/2023,Monday,19,6,June,Q2,2023,0,0
1632,6/20/2023,Tuesday,20,6,June,Q2,2023,0,0
1633,6/21/2023,Wednesday,21,6,June,Q2,2023,0,0
1634,6/22/2023,Thursday,22,6,June,Q2,2023,0,0
1635,6/23/2023,Friday,23,6,June,Q2,2023,0,0
1636,6/24/2023,Saturday,24,6,June,Q2,2023,1,0
1637,6/25/2023,Sunday,25,6,June,Q2,2023,1,0
1638,6/26/2023,Monday,26,6,June,Q2,2023,0,0
1639,6/27/2023,Tuesday,27,6,June,Q2,2023,0,0
1640,6/28/2023,Wednesday,28,6,June,Q2,2023,0,0
1641,6/29/2023,Thursday,29,6,June,Q2,2023,0,0
1642,6/30/2023,Friday,30,6,June,Q2,2023,0,0
1643,7/1/2023,Saturday,1,7,July,Q3,2023,1,0
1644,7/2/2023,Sunday,2,7,July,Q3,2023,1,0
1645,7/3/2023,Monday,3,7,July,Q3,2023,0,0
1646,7/4/2023,Tuesday,4,7,July,Q3,2023,0,0
1647,7/5/2023,Wednesday,5,7,July,Q3,2023,0,0
1648,7/6/2023,Thursday,6,7,July,Q3,2023,0,0
1649,7/7/2023,Friday,7,7,July,Q3,2023,0,0
1650,7/8/2023,Saturday,8,7,July,Q3,2023,1,0
1651,7/9/2023,Sunday,9,7,July,Q3,2023,1,0
1652,7/10/2023,Monday,10,7,July,Q3,2023,0,0
1653,7/11/2023,Tuesday,11,7,July,Q3,2023,0,0
1654,7/12/2023,Wednesday,12,7,July,Q3,2023,0,0
1655,7/13/2023,Thursday,13,7,July,Q3,2023,0,0
1656,7/14/2023,Friday,14,7,July,Q3,2023,0,0
1657,7/15/2023,Saturday,15,7,July,Q3,2023,1,0
1658,7/16/2023,Sunday,16,7,July,Q3,2023,1,0
1659,7/17/2023,Monday,17,7,July,Q3,2023,0,0
1660,7/18/2023,Tuesday,18,7,July,Q3,2023,0,0
1661,7/19/2023,Wednesday,19,7,July,Q3,2023,0,0
1662,7/20/2023,Thursday,20,7,July,Q3,2023,0,0
1663,7/21/2023,Friday,21,7,July,Q3,2023,0,0
1664,7/22/2023,Saturday,22,7,July,Q3,2023,1,0
1665,7/23/2023,Sunday,23,7,July,Q3,2023,1,0
1666,7/24/2023,Monday,24,7,July,Q3,2023,0,0
1667,7/25/2023,Tuesday,25,7,July,Q3,2023,0,0
1668,7/26/2023,Wednesday,26,7,July,Q3,2023,0,0
1669,7/27/2023,Thursday,27,7,July,Q3,2023,0,0
1670,7/28/2023,Friday,28,7,July,Q3,2023,0,0
1671,7/29/2023,Saturday,29,7,July,Q3,2023,1,0
1672,7/30/2023,Sunday,30,7,July,Q3,2023,1,0
1673,7/31/2023,Monday,31,7,July,Q3,2023,0,0
1674,8/1/2023,Tuesday,1,8,August,Q3,2023,0,0
1675,8/2/2023,Wednesday,2,8,August,Q3,2023,0,0
1676,8/3/2023,Thursday,3,8,August,Q3,2023,0,0
1677,8/4/2023,Friday,4,8,August,Q3,2023,0,0
1678,8/5/2023,Saturday,5,8,August,Q3,2023,1,0
1679,8/6/2023,Sunday,6,8,August,Q3,2023,1,0
1680,8/7/2023,Monday,7,8,August,Q3,2023,0,0
1681,8/8/2023,Tuesday,8,8,August,Q3,2023,0,0
1682,8/9/2023,Wednesday,9,8,August,Q3,2023,0,0
1683,8/10/2023,Thursday,10,8,August,Q3,2023,0,0
1684,8/11/2023,Friday,11,8,August,Q3,2023,0,0
1685,8/12/2023,Saturday,12,8,August,Q3,2023,1,0
1686,8/13/2023,Sunday,13,8,August,Q3,2023,1,0
1687,8/14/2023,Monday,14,8,August,Q3,2023,0,0
1688,8/15/2023,Tuesday,15,8,August,Q3,2023,0,0
1689,8/16/2023,Wednesday,16,8,August,Q3,2023,0,0
1690,8/17/2023,Thursday,17,8,August,Q3,2023,0,0
1691,8/18/2023,Friday,18,8,August,Q3,2023,0,0
1692,8/19/2023,Saturday,19,8,August,Q3,2023,1,0
1693,8/20/2023,Sunday,20,8,August,Q3,2023,1,0
1694,8/21/2023,Monday,21,8,August,Q3,2023,0,0
1695,8/22/2023,Tuesday,22,8,August,Q3,2023,0,0
1696,8/23/2023,Wednesday,23,8,August,Q3,2023,0,0
1697,8/24/2023,Thursday,24,8,August,Q3,2023,0,0
1698,8/25/2023,Friday,25,8,August,Q3,2023,0,0
1699,8/26/2023,Saturday,26,8,August,Q3,2023,1,0
1700,8/27/2023,Sunday,27,8,August,Q3,2023,1,0
1701,8/28/2023,Monday,28,8,August,Q3,2023,0,0
1702,8/29/2023,Tuesday,29,8,August,Q3,2023,0,0
1703,8/30/2023,Wednesday,30,8,August,Q3,2023,0,0
1704,8/31/2023,Thursday,31,8,August,Q3,2023,0,0
1705,9/1/2023,Friday,1,9,September,Q3,2023,0,0
1706,9/2/2023,Saturday,2,9,September,Q3,2023,1,0
1707,9/3/2023,Sunday,3,9,September,Q3,2023,1,0
1708,9/4/2023,Monday,4,9,September,Q3,2023,0,0
1709,9/5/2023,Tuesday,5,9,September,Q3,2023,0,0
1710,9/6/2023,Wednesday,6,9,September,Q3,2023,0,0
1711,9/7/2023,Thursday,7,9,September,Q3,2023,0,0
1712,9/8/2023,Friday,8,9,September,Q3,2023,0,0
1713,9/9/2023,Saturday,9,9,September,Q3,2023,1,0
1714,9/10/2023,Sunday,10,9,September,Q3,2023,1,0
1715,9/11/2023,Monday,11,9,September,Q3,2023,0,0
1716,9/12/2023,Tuesday,12,9,September,Q3,2023,0,0
1717,9/13/2023,Wednesday,13,9,September,Q3,2023,0,0
1718,9/14/2023,Thursday,14,9,September,Q3,2023,0,0
1719,9/15/2023,Friday,15,9,September,Q3,2023,0,0
1720,9/16/2023,Saturday,16,9,September,Q3,2023,1,0
1721,9/17/2023,Sunday,17,9,September,Q3,2023,1,0
1722,9/18/2023,Monday,18,9,September,Q3,2023,0,0
1723,9/19/2023,Tuesday,19,9,September,Q3,2023,0,0
1724,9/20/2023,Wednesday,20,9,September,Q3,2023,0,0
1725,9/21/2023,Thursday,21,9,September,Q3,2023,0,0
1726,9/22/2023,Friday,22,9,September,Q3,2023,0,0
1727,9/23/2023,Saturday,23,9,September,Q3,2023,1,0
1728,9/24/2023,Sunday,24,9,September,Q3,2023,1,0
1729,9/25/2023,Monday,25,9,September,Q3,2023,0,0
1730,9/26/2023,Tuesday,26,9,September,Q3,2023,0,0
1731,9/27/2023,Wednesday,27,9,September,Q3,2023,0,0
1732,9/28/2023,Thursday,28,9,September,Q3,2023,0,0
1733,9/29/2023,Friday,29,9,September,Q3,2023,0,0
1734,9/30/2023,Saturday,30,9,September,Q3,2023,1,0
1735,10/1/2023,Sunday,1,10,October,Q4,2023,1,0
1736,10/2/2023,Monday,2,10,October,Q4,2023,0,0
1737,10/3/2023,Tuesday,3,10,October,Q4,2023,0,0
1738,10/4/2023,Wednesday,4,10,October,Q4,2023,0,0
1739,10/5/2023,Thursday,5,10,October,Q4,2023,0,0
1740,10/6/2023,Friday,6,10,October,Q4,2023,0,0
1741,10/7/2023,Saturday,7,10,October,Q4,2023,1,0
1742,10/8/2023,Sunday,8,10,October,Q4,2023,1,0
1743,10/9/2023,Monday,9,10,October,Q4,2023,0,0
1744,10/10/2023,Tuesday,10,10,October,Q4,2023,0,1
1745,10/11/2023,Wednesday,11,10,October,Q4,2023,0,1
1746,10/12/2023,Thursday,12,10,October,Q4,2023,0,1
1747,10/13/2023,Friday,13,10,October,Q4,2023,0,1
1748,10/14/2023,Saturday,14,10,October,Q4,2023,1,1
1749,10/15/2023,Sunday,15,10,October,Q4,2023,1,1
1750,10/16/2023,Monday,16,10,October,Q4,2023,0,1
1751,10/17/2023,Tuesday,17,10,October,Q4,2023,0,1
1752,10/18/2023,Wednesday,18,10,October,Q4,2023,0,1
1753,10/19/2023,Thursday,19,10,October,Q4,2023,0,1
1754,10/20/2023,Friday,20,10,October,Q4,2023,0,1
1755,10/21/2023,Saturday,21,10,October,Q4,2023,1,1
1756,10/22/2023,Sunday,22,10,October,Q4,2023,1,0
1757,10/23/2023,Monday,23,10,October,Q4,2023,0,0
1758,10/24/2023,Tuesday,24,10,October,Q4,2023,0,0
1759,10/25/2023,Wednesday,25,10,October,Q4,2023,0,0
1760,10/26/2023,Thursday,26,10,October,Q4,2023,0,0
1761,10/27/2023,Friday,27,10,October,Q4,2023,0,0
1762,10/28/2023,Saturday,28,10,October,Q4,2023,1,1
1763,10/29/2023,Sunday,29,10,October,Q4,2023,1,1
1764,10/30/2023,Monday,30,10,October,Q4,2023,0,1
1765,10/31/2023,Tuesday,31,10,October,Q4,2023,0,1
1766,11/1/2023,Wednesday,1,11,November,Q4,2023,0,1
1767,11/2/2023,Thursday,2,11,November,Q4,2023,0,1
1768,11/3/2023,Friday,3,11,November,Q4,2023,0,1
1769,11/4/2023,Saturday,4,11,November,Q4,2023,1,1
1770,11/5/2023,Sunday,5,11,November,Q4,2023,1,0
1771,11/6/2023,Monday,6,11,November,Q4,2023,0,0
1772,11/7/2023,Tuesday,7,11,November,Q4,2023,0,0
1773,11/8/2023,Wednesday,8,11,November,Q4,2023,0,0
